Timestamp,Milliseconds,Latitude,Longitude,Altitude
2020-06-22 11:12:50,11002,37.601467,-0.978952,76.5999984741211
2020-06-22 11:12:50,11101,37.601467,-0.978952,76.5999984741211
2020-06-22 11:12:50,11201,37.601467,-0.978952,76.5999984741211
2020-06-22 11:12:51,11302,37.601467,-0.978952,76.5999984741211
2020-06-22 11:12:51,11401,37.601467,-0.978952,76.5999984741211
2020-06-22 11:12:51,11501,37.601467,-0.978952,76.5999984741211
2020-06-22 11:12:51,11601,37.601467,-0.978952,76.5999984741211
2020-06-22 11:12:51,11702,37.601467,-0.978952,76.5999984741211
2020-06-22 11:12:51,11802,37.601467,-0.978952,76.5999984741211
2020-06-22 11:12:51,11901,37.601467,-0.978952,76.5999984741211
2020-06-22 11:12:51,12002,37.601467,-0.978952,76.5999984741211
2020-06-22 11:12:51,12101,37.601467,-0.978952,76.5999984741211
2020-06-22 11:12:51,12201,37.601467,-0.978952,76.5999984741211
2020-06-22 11:12:52,12301,37.601467,-0.978952,76.5999984741211
2020-06-22 11:12:52,12401,37.601467,-0.978952,76.5999984741211
2020-06-22 11:12:52,12501,37.601467,-0.978952,76.5999984741211
2020-06-22 11:12:52,12602,37.601467,-0.978952,76.5999984741211
2020-06-22 11:12:52,12701,37.601467,-0.978952,76.5999984741211
2020-06-22 11:12:52,12801,37.601467,-0.978952,76.5999984741211
2020-06-22 11:12:52,12901,37.601467,-0.978952,76.5999984741211
2020-06-22 11:12:52,13002,37.601467,-0.978952,76.5999984741211
2020-06-22 11:12:52,13101,37.601467,-0.978952,76.5999984741211
2020-06-22 11:12:52,13201,37.601467,-0.978952,76.5999984741211
2020-06-22 11:12:53,13301,37.601467,-0.978952,76.5999984741211
2020-06-22 11:12:53,13401,37.601467,-0.978952,76.5999984741211
2020-06-22 11:12:53,13502,37.601467,-0.978952,76.5999984741211
2020-06-22 11:12:53,13601,37.601467,-0.978952,76.5999984741211
2020-06-22 11:12:53,13702,37.601467,-0.978952,76.5999984741211
2020-06-22 11:12:53,13801,37.601467,-0.978952,76.5999984741211
2020-06-22 11:12:53,13901,37.601467,-0.978952,76.5999984741211
2020-06-22 11:12:53,14001,37.601467,-0.978952,76.5999984741211
2020-06-22 11:12:53,14102,37.601467,-0.978952,76.5999984741211
2020-06-22 11:12:53,14201,37.601467,-0.978952,76.5999984741211
2020-06-22 11:12:54,14301,37.601467,-0.978952,76.5999984741211
2020-06-22 11:12:54,14401,37.601467,-0.978952,76.5999984741211
2020-06-22 11:12:54,14501,37.601467,-0.978952,76.5999984741211
2020-06-22 11:12:54,14602,37.601467,-0.978952,76.5999984741211
2020-06-22 11:12:54,14702,37.601467,-0.978952,76.5999984741211
2020-06-22 11:12:54,14802,37.601467,-0.978952,76.5999984741211
2020-06-22 11:12:54,14901,37.601467,-0.978952,76.5999984741211
2020-06-22 11:12:54,15002,37.601467,-0.978952,76.5999984741211
2020-06-22 11:12:54,15101,37.601467,-0.978952,76.5999984741211
2020-06-22 11:12:54,15201,37.601467,-0.978952,76.5999984741211
2020-06-22 11:12:55,15302,37.601467,-0.978952,76.5999984741211
2020-06-22 11:12:55,15401,37.601467,-0.978952,76.5999984741211
2020-06-22 11:12:55,15501,37.601467,-0.978952,76.5999984741211
2020-06-22 11:12:55,15602,37.601467,-0.978952,76.5999984741211
2020-06-22 11:12:55,15701,37.601467,-0.978952,76.5999984741211
2020-06-22 11:12:55,15801,37.601467,-0.978952,76.5999984741211
2020-06-22 11:12:55,15901,37.601467,-0.978952,76.5999984741211
2020-06-22 11:12:55,16002,37.601467,-0.978952,76.5999984741211
2020-06-22 11:12:55,16101,37.601467,-0.978952,76.5999984741211
2020-06-22 11:12:55,16201,37.601467,-0.978952,76.5999984741211
2020-06-22 11:12:56,16302,37.601467,-0.978952,76.5999984741211
2020-06-22 11:12:56,16401,37.601467,-0.978952,76.5999984741211
2020-06-22 11:12:56,16501,37.601467,-0.978952,76.5999984741211
2020-06-22 11:12:56,16602,37.601467,-0.978952,76.5999984741211
2020-06-22 11:12:56,16702,37.601467,-0.978952,76.5999984741211
2020-06-22 11:12:56,16801,37.601467,-0.978952,76.5999984741211
2020-06-22 11:12:56,16901,37.601467,-0.978952,76.5999984741211
2020-06-22 11:12:56,17001,37.601467,-0.978952,76.5999984741211
2020-06-22 11:12:56,17102,37.601467,-0.978952,76.5999984741211
2020-06-22 11:12:56,17201,37.601467,-0.978952,76.5999984741211
2020-06-22 11:12:57,17301,37.601467,-0.978952,76.5999984741211
2020-06-22 11:12:57,17401,37.601467,-0.978952,76.5999984741211
2020-06-22 11:12:57,17502,37.601467,-0.978952,76.5999984741211
2020-06-22 11:12:57,17601,37.601467,-0.978952,76.5999984741211
2020-06-22 11:12:57,17701,37.601467,-0.978952,76.5999984741211
2020-06-22 11:12:57,17802,37.601467,-0.978952,76.5999984741211
2020-06-22 11:12:57,17901,37.601467,-0.978952,76.5999984741211
2020-06-22 11:12:57,18001,37.601467,-0.978952,76.5999984741211
2020-06-22 11:12:57,18102,37.601467,-0.978952,76.5999984741211
2020-06-22 11:12:57,18201,37.601467,-0.978952,76.5999984741211
2020-06-22 11:12:58,18301,37.601467,-0.978952,76.5999984741211
2020-06-22 11:12:58,18401,37.601467,-0.978952,76.5999984741211
2020-06-22 11:12:58,18502,37.601467,-0.978952,76.5999984741211
2020-06-22 11:12:58,18601,37.601467,-0.978952,76.5999984741211
2020-06-22 11:12:58,18701,37.601467,-0.978952,76.5999984741211
2020-06-22 11:12:58,18802,37.601467,-0.978952,76.5999984741211
2020-06-22 11:12:58,18901,37.601467,-0.978952,76.5999984741211
2020-06-22 11:12:58,19001,37.601467,-0.978952,76.5999984741211
2020-06-22 11:12:58,19101,37.601467,-0.978952,76.5999984741211
2020-06-22 11:12:58,19201,37.601467,-0.978952,76.5999984741211
2020-06-22 11:12:59,19302,37.601467,-0.978952,76.5999984741211
2020-06-22 11:12:59,19401,37.601467,-0.978952,76.5999984741211
2020-06-22 11:12:59,19501,37.601467,-0.978952,76.5999984741211
2020-06-22 11:12:59,19603,37.601467,-0.978952,76.5999984741211
2020-06-22 11:12:59,19701,37.601467,-0.978952,76.5999984741211
2020-06-22 11:12:59,19801,37.601467,-0.978952,76.5999984741211
2020-06-22 11:12:59,19901,37.601467,-0.978952,76.5999984741211
2020-06-22 11:12:59,20002,37.601467,-0.978952,76.5999984741211
2020-06-22 11:12:59,20102,37.601467,-0.978952,76.5999984741211
2020-06-22 11:12:59,20201,37.601467,-0.978952,76.5999984741211
2020-06-22 11:13:00,20302,37.601467,-0.978952,76.5999984741211
2020-06-22 11:13:00,20402,37.601467,-0.978952,76.5999984741211
2020-06-22 11:13:00,20501,37.601467,-0.978952,76.5999984741211
2020-06-22 11:13:00,20602,37.601467,-0.978952,76.5999984741211
2020-06-22 11:13:00,20701,37.601467,-0.978952,76.5999984741211
2020-06-22 11:13:00,20802,37.601467,-0.978952,76.5999984741211
2020-06-22 11:13:00,20901,37.601467,-0.978952,76.5999984741211
2020-06-22 11:13:00,21002,37.601467,-0.978952,76.5999984741211
2020-06-22 11:13:00,21102,37.601467,-0.978952,76.5999984741211
2020-06-22 11:13:00,21201,37.601467,-0.978952,76.5999984741211
2020-06-22 11:13:01,21301,37.601467,-0.978952,76.5999984741211
2020-06-22 11:13:01,21402,37.601467,-0.978952,76.5999984741211
2020-06-22 11:13:01,21502,37.601467,-0.978952,76.5999984741211
2020-06-22 11:13:01,21601,37.601467,-0.978952,76.5999984741211
2020-06-22 11:13:01,21702,37.601467,-0.978952,76.5999984741211
2020-06-22 11:13:01,21801,37.601467,-0.978952,76.5999984741211
2020-06-22 11:13:01,21901,37.601467,-0.978952,76.5999984741211
2020-06-22 11:13:01,22002,37.601467,-0.978952,76.5999984741211
2020-06-22 11:13:01,22102,37.601467,-0.978952,76.5999984741211
2020-06-22 11:13:01,22201,37.601467,-0.978952,76.5999984741211
2020-06-22 11:13:02,22302,37.601467,-0.978952,76.5999984741211
2020-06-22 11:13:02,22401,37.601467,-0.978952,76.5999984741211
2020-06-22 11:13:02,22501,37.601467,-0.978952,76.5999984741211
2020-06-22 11:13:02,22602,37.601467,-0.978952,76.5999984741211
2020-06-22 11:13:02,22702,37.601467,-0.978952,76.5999984741211
2020-06-22 11:13:02,22801,37.601467,-0.978952,76.5999984741211
2020-06-22 11:13:02,22901,37.601467,-0.978952,76.5999984741211
2020-06-22 11:13:02,23001,37.601467,-0.978952,76.5999984741211
2020-06-22 11:13:02,23102,37.601467,-0.978952,76.5999984741211
2020-06-22 11:13:02,23202,37.601467,-0.978952,76.5999984741211
2020-06-22 11:13:03,23302,37.601467,-0.978952,76.5999984741211
2020-06-22 11:13:03,23401,37.601467,-0.978952,76.5999984741211
2020-06-22 11:13:03,23502,37.601467,-0.978952,76.5999984741211
2020-06-22 11:13:03,23602,37.601467,-0.978952,76.5999984741211
2020-06-22 11:13:03,23701,37.601467,-0.978952,76.5999984741211
2020-06-22 11:13:03,23802,37.601467,-0.978952,76.5999984741211
2020-06-22 11:13:03,23901,37.601467,-0.978952,76.5999984741211
2020-06-22 11:13:03,24002,37.601467,-0.978952,76.5999984741211
2020-06-22 11:13:03,24102,37.601467,-0.978952,76.5999984741211
2020-06-22 11:13:03,24202,37.601467,-0.978952,76.5999984741211
2020-06-22 11:13:04,24301,37.601467,-0.978952,76.5999984741211
2020-06-22 11:13:04,24402,37.601467,-0.978952,76.5999984741211
2020-06-22 11:13:04,24501,37.601467,-0.978952,76.5999984741211
2020-06-22 11:13:04,24601,37.601467,-0.978952,76.5999984741211
2020-06-22 11:13:04,24702,37.601467,-0.978952,76.5999984741211
2020-06-22 11:13:04,24801,37.601467,-0.978952,76.5999984741211
2020-06-22 11:13:04,24901,37.601467,-0.978952,76.5999984741211
2020-06-22 11:13:04,25002,37.601467,-0.978952,76.5999984741211
2020-06-22 11:13:04,25101,37.601467,-0.978952,76.5999984741211
2020-06-22 11:13:04,25201,37.601467,-0.978952,76.5999984741211
2020-06-22 11:13:05,25302,37.601467,-0.978952,76.5999984741211
2020-06-22 11:13:05,25401,37.601467,-0.978952,76.5999984741211
2020-06-22 11:13:05,25501,37.6015328,-0.979025,76.5
2020-06-22 11:13:05,25601,37.6015328,-0.979025,76.5
2020-06-22 11:13:05,25702,37.6015328,-0.979025,76.5
2020-06-22 11:13:05,25802,37.6015328,-0.979025,76.5
2020-06-22 11:13:05,25901,37.6015328,-0.979025,76.5
2020-06-22 11:13:05,26002,37.6015328,-0.979025,76.5
2020-06-22 11:13:05,26102,37.6015328,-0.979025,76.5
2020-06-22 11:13:05,26201,37.6015328,-0.979025,76.5
2020-06-22 11:13:06,26301,37.6015328,-0.979025,76.5
2020-06-22 11:13:06,26401,37.6015328,-0.979025,76.5
2020-06-22 11:13:06,26502,37.6015328,-0.979025,76.5
2020-06-22 11:13:06,26601,37.6015328,-0.979025,76.5
2020-06-22 11:13:06,26702,37.6015328,-0.979025,76.5
2020-06-22 11:13:06,26801,37.6015328,-0.979025,76.5
2020-06-22 11:13:06,26901,37.6015328,-0.979025,76.5
2020-06-22 11:13:06,27001,37.6015328,-0.979025,76.5
2020-06-22 11:13:06,27102,37.6015328,-0.979025,76.5
2020-06-22 11:13:06,27201,37.6015328,-0.979025,76.5
2020-06-22 11:13:07,27301,37.6015328,-0.979025,76.5
2020-06-22 11:13:07,27401,37.6015328,-0.979025,76.5
2020-06-22 11:13:07,27502,37.6015328,-0.979025,76.5
2020-06-22 11:13:07,27602,37.6015328,-0.979025,76.5
2020-06-22 11:13:07,27701,37.6015328,-0.979025,76.5
2020-06-22 11:13:07,27801,37.6015328,-0.979025,76.5
2020-06-22 11:13:07,27902,37.6015328,-0.979025,76.5
2020-06-22 11:13:07,28001,37.6015328,-0.979025,76.5
2020-06-22 11:13:07,28101,37.6015328,-0.979025,76.5
2020-06-22 11:13:07,28202,37.6015328,-0.979025,76.5
2020-06-22 11:13:08,28301,37.6015328,-0.979025,76.5
2020-06-22 11:13:08,28402,37.6015328,-0.979025,76.5
2020-06-22 11:13:08,28501,37.6015328,-0.979025,76.5
2020-06-22 11:13:08,28601,37.6015328,-0.979025,76.5
2020-06-22 11:13:08,28702,37.6015328,-0.979025,76.5
2020-06-22 11:13:08,28802,37.6015328,-0.979025,76.5
2020-06-22 11:13:08,28901,37.6015328,-0.979025,76.5
2020-06-22 11:13:08,29001,37.6015328,-0.979025,76.5
2020-06-22 11:13:08,29101,37.6015328,-0.979025,76.5
2020-06-22 11:13:08,29201,37.6015328,-0.979025,76.5
2020-06-22 11:13:09,29302,37.6015328,-0.979025,76.5
2020-06-22 11:13:09,29401,37.6015328,-0.979025,76.5
2020-06-22 11:13:09,29501,37.6015328,-0.979025,76.5
2020-06-22 11:13:09,29601,37.6015328,-0.979025,76.5
2020-06-22 11:13:09,29702,37.6015328,-0.979025,76.5
2020-06-22 11:13:09,29801,37.6015328,-0.979025,76.5
2020-06-22 11:13:09,29901,37.6015328,-0.979025,76.5
2020-06-22 11:13:09,30001,37.6015328,-0.979025,76.5
2020-06-22 11:13:09,30101,37.6015328,-0.979025,76.5
2020-06-22 11:13:09,30201,37.6015328,-0.979025,76.5
2020-06-22 11:13:10,30301,37.6015328,-0.979025,76.5
2020-06-22 11:13:10,30402,37.6015328,-0.979025,76.5
2020-06-22 11:13:10,30502,37.6015328,-0.979025,76.5
2020-06-22 11:13:10,30601,37.6015328,-0.979025,76.5
2020-06-22 11:13:10,30701,37.6015328,-0.979025,76.5
2020-06-22 11:13:10,30801,37.6015328,-0.979025,76.5
2020-06-22 11:13:10,30901,37.6015328,-0.979025,76.5
2020-06-22 11:13:10,31001,37.6015328,-0.979025,76.5
2020-06-22 11:13:10,31102,37.6015328,-0.979025,76.5
2020-06-22 11:13:10,31201,37.6015328,-0.979025,76.5
2020-06-22 11:13:11,31301,37.6015328,-0.979025,76.5
2020-06-22 11:13:11,31401,37.6015328,-0.979025,76.5
2020-06-22 11:13:11,31502,37.6015328,-0.979025,76.5
2020-06-22 11:13:11,31601,37.6015328,-0.979025,76.5
2020-06-22 11:13:11,31701,37.6015328,-0.979025,76.5
2020-06-22 11:13:11,31802,37.6015328,-0.979025,76.5
2020-06-22 11:13:11,31901,37.6015328,-0.979025,76.5
2020-06-22 11:13:11,32003,37.6015328,-0.979025,76.5
2020-06-22 11:13:11,32101,37.6015328,-0.979025,76.5
2020-06-22 11:13:11,32202,37.6015328,-0.979025,76.5
2020-06-22 11:13:12,32302,37.6015328,-0.979025,76.5
2020-06-22 11:13:12,32401,37.6015328,-0.979025,76.5
2020-06-22 11:13:12,32501,37.6015328,-0.979025,76.5
2020-06-22 11:13:12,32602,37.6015328,-0.979025,76.5
2020-06-22 11:13:12,32701,37.6015328,-0.979025,76.5
2020-06-22 11:13:12,32802,37.6015328,-0.979025,76.5
2020-06-22 11:13:12,32902,37.6015328,-0.979025,76.5
2020-06-22 11:13:13,33290,37.6015328,-0.979025,76.5
2020-06-22 11:13:13,33290,37.6015328,-0.979025,76.5
2020-06-22 11:13:13,33290,37.6015328,-0.979025,76.5
2020-06-22 11:13:13,33301,37.6015328,-0.979025,76.5
2020-06-22 11:13:13,33401,37.6015328,-0.979025,76.5
2020-06-22 11:13:13,33501,37.6015328,-0.979025,76.5
2020-06-22 11:13:13,33601,37.6015328,-0.979025,76.5
2020-06-22 11:13:13,33702,37.6015328,-0.979025,76.5
2020-06-22 11:13:13,33801,37.6015328,-0.979025,76.5
2020-06-22 11:13:13,33901,37.6015328,-0.979025,76.5
2020-06-22 11:13:13,34002,37.6015328,-0.979025,76.5
2020-06-22 11:13:13,34102,37.6015328,-0.979025,76.5
2020-06-22 11:13:13,34201,37.6015328,-0.979025,76.5
2020-06-22 11:13:14,34301,37.6015328,-0.979025,76.5
2020-06-22 11:13:14,34402,37.6015328,-0.979025,76.5
2020-06-22 11:13:14,34501,37.6015328,-0.979025,76.5
2020-06-22 11:13:14,34601,37.6015328,-0.979025,76.5
2020-06-22 11:13:14,34701,37.6015328,-0.979025,76.5
2020-06-22 11:13:14,34802,37.6015328,-0.979025,76.5
2020-06-22 11:13:14,34901,37.6015328,-0.979025,76.5
2020-06-22 11:13:14,35001,37.6015328,-0.979025,76.5
2020-06-22 11:13:15,35387,37.6015328,-0.979025,76.5
2020-06-22 11:13:15,35387,37.6015328,-0.979025,76.5
2020-06-22 11:13:15,35387,37.6015328,-0.979025,76.5
2020-06-22 11:13:15,35401,37.6015328,-0.979025,76.5
2020-06-22 11:13:15,35502,37.6015328,-0.979025,76.5
2020-06-22 11:13:15,35601,37.6015328,-0.979025,76.5
2020-06-22 11:13:15,35702,37.6015328,-0.979025,76.5
2020-06-22 11:13:15,35801,37.6015328,-0.979025,76.5
2020-06-22 11:13:15,35901,37.6015328,-0.979025,76.5
2020-06-22 11:13:15,36002,37.6015328,-0.979025,76.5
2020-06-22 11:13:15,36101,37.6015328,-0.979025,76.5
2020-06-22 11:13:15,36202,37.6015328,-0.979025,76.5
2020-06-22 11:13:16,36302,37.6015328,-0.979025,76.5
2020-06-22 11:13:16,36401,37.6015328,-0.979025,76.5
2020-06-22 11:13:16,36501,37.6015328,-0.979025,76.5
2020-06-22 11:13:16,36601,37.6015328,-0.979025,76.5
2020-06-22 11:13:16,36702,37.6015328,-0.979025,76.5
2020-06-22 11:13:16,36802,37.6015328,-0.979025,76.5
2020-06-22 11:13:16,36902,37.6015328,-0.979025,76.5
2020-06-22 11:13:16,37001,37.6015328,-0.979025,76.5
2020-06-22 11:13:16,37102,37.6015328,-0.979025,76.5
2020-06-22 11:13:16,37202,37.6015328,-0.979025,76.5
2020-06-22 11:13:17,37302,37.6015328,-0.979025,76.5
2020-06-22 11:13:19,39702,37.6015328,-0.979025,76.5
2020-06-22 11:13:19,39702,37.6015328,-0.979025,76.5
2020-06-22 11:13:19,39702,37.6015328,-0.979025,76.5
2020-06-22 11:13:19,39702,37.6015328,-0.979025,76.5
2020-06-22 11:13:19,39702,37.6015328,-0.979025,76.5
2020-06-22 11:13:19,39702,37.6015328,-0.979025,76.5
2020-06-22 11:13:19,39702,37.6015328,-0.979025,76.5
2020-06-22 11:13:19,39702,37.6015328,-0.979025,76.5
2020-06-22 11:13:19,39702,37.6015328,-0.979025,76.5
2020-06-22 11:13:19,39702,37.6015328,-0.979025,76.5
2020-06-22 11:13:19,39702,37.6015328,-0.979025,76.5
2020-06-22 11:13:19,39702,37.6015328,-0.979025,76.5
2020-06-22 11:13:19,39702,37.6015328,-0.979025,76.5
2020-06-22 11:13:19,39702,37.6015328,-0.979025,76.5
2020-06-22 11:13:19,39702,37.6015328,-0.979025,76.5
2020-06-22 11:13:19,39702,37.6015328,-0.979025,76.5
2020-06-22 11:13:19,39702,37.6015328,-0.979025,76.5
2020-06-22 11:13:19,39702,37.6015328,-0.979025,76.5
2020-06-22 11:13:19,39702,37.6015328,-0.979025,76.5
2020-06-22 11:13:19,39702,37.6015328,-0.979025,76.5
2020-06-22 11:13:19,39702,37.6015328,-0.979025,76.5
2020-06-22 11:13:19,39702,37.6015328,-0.979025,76.5
2020-06-22 11:13:19,39702,37.6015328,-0.979025,76.5
2020-06-22 11:13:19,39702,37.6015328,-0.979025,76.5
2020-06-22 11:13:19,39801,37.6015328,-0.979025,76.5
2020-06-22 11:13:19,39902,37.6015328,-0.979025,76.5
2020-06-22 11:13:19,40001,37.6015328,-0.979025,76.5
2020-06-22 11:13:19,40101,37.6015328,-0.979025,76.5
2020-06-22 11:13:19,40201,37.6015328,-0.979025,76.5
2020-06-22 11:13:20,40302,37.6015328,-0.979025,76.5
2020-06-22 11:13:20,40401,37.6015328,-0.979025,76.5
2020-06-22 11:13:20,40501,37.6015328,-0.979025,76.5
2020-06-22 11:13:20,40601,37.6015328,-0.979025,76.5
2020-06-22 11:13:20,40702,37.6015328,-0.979025,76.5
